139, '베트남 태국 라오스 정상들 대만족하고 박수받을만한 행사였다...문재인 대통령 부산 스마트시티 스마트시티 국가시범도시 착공식 축사', 'KTV국민방송', 'KTV국민방송'- 'KTV국민방송'
140," '문 대통령에 ""형님""이라고 부른 조코위 대통령과 우정이 더욱 빛났던 한-인도네시아 정상회담 풀버전'", '박결TV새벽당', 'KTV국민방송'- '박결TV새벽당'
141, '세계테마기행 - 오지 말레이 반도- 반짝 반짝 빛나는, '시사타파TV', '박결TV새벽당'- '시사타파TV'
142, 끄라비_#001', '시사타파TV', '시사타파TV'- '시사타파TV'
143, '김정숙 여사를 둘러싼 부산 학생들, '닥쳐라정치', '시사타파TV'- '닥쳐라정치'
144, 급기야 눈물까지?? 왜 때문일까요? 한-아세안 푸드스트리트 방문기', 'KTV국민방송', '닥쳐라정치'- 'KTV국민방송'
145, '시사타파tv 11월26일 [심층분석]-정경심 교수 재판분석 김남국 변호사 방청하고 온 원재윤 고양이뉴스pd', 'EBSDocumentary (EBS 다큐)', 'KTV국민방송'- 'EBSDocumentary (EBS 다큐)'
146, '[직관 후기] 정경심 교수 2차 준비공판에서 벌어진 일 [빨간아재]', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
147, '일본 수출규제 철회 할테니대화만 해달라 구걸한 사실드러나!! 한국 맹공에 공식반박 아무것도 못내놓는 일본!!', '쭙립쑤어 클레이', 'EBSDocumentary (EBS 다큐)'- '쭙립쑤어 클레이'
148, '일본 독점 반도체 패키징 기술 국산화 성공!교세라 보다 높은 품질에 일본 열도 발칵 뒤집어져!', 'EBSDocumentary (EBS 다큐)', '쭙립쑤어 클레이'- 'EBSDocumentary (EBS 다큐)'
149, '건축탐구- 집 - 지리산에 살아 볼거나_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
150, '애국심 뿜뿜! 지리산! 천왕봉!', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
151, '다문화 고부열전 - 결혼식 사진 속 시어머니의 얼굴이 지워진 사연은?_#003', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
152, '다문화 고부열전 - 결혼식 사진 속 시어머니의 얼굴이 지워진 사연은?_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
153, '세계테마기행 - 오지 말레이 반도- 숨겨진 정글을 만나다, '시사타파TV', 'EBSDocumentary (EBS 다큐)'- '시사타파TV'
154, 바투쿠라우_#002', '곽동수TV', '시사타파TV'- '곽동수TV'
155, '이것이 한-필리핀 정상회담을 준비하는 자세! (두테르테 대통령도 인정ㅎㅎ) 필리핀 정상회담 양 정상 모두발언 풀버전', '곽동수TV', '곽동수TV'- '곽동수TV'
156, '문 대통령 아세안 정상들 영접하던 중... 라오스 총리와 어쩌다 일어난 브로맨스..한-아세안 특별정상회의 영접 장면과 단체사진', '곽동수TV', '곽동수TV'- '곽동수TV'
157, '삼성, '곽동수TV', '곽동수TV'- '곽동수TV'
158, 현대, '곽동수TV', '곽동수TV'- '곽동수TV'
159, SK 대기업 CEO 대거 집결한 한-아세안 CEO 서밋! 문 대통령 기조연설, '시사타파TV', '곽동수TV'- '시사타파TV'
160, 박용만 회장 환영사, '곽동수TV', '시사타파TV'- '곽동수TV'
161, 태국 총리 축사까지!', '곽동수TV', '곽동수TV'- '곽동수TV'
162," '문 대통령에 ""형님""이라고 부른 조코위 대통령과 우정이 더욱 빛났던 한-인도네시아 정상회담 풀버전'", '곽동수TV', '곽동수TV'- '곽동수TV'
163, '이것이 한-필리핀 정상회담을 준비하는 자세! (두테르테 대통령도 인정ㅎㅎ) 필리핀 정상회담 양 정상 모두발언 풀버전', 'KTV국민방송', '곽동수TV'- 'KTV국민방송'
164, '김정숙 여사를 둘러싼 부산 학생들, 'KTV국민방송', 'KTV국민방송'- 'KTV국민방송'
165, 급기야 눈물까지?? 왜 때문일까요? 한-아세안 푸드스트리트 방문기', 'KTV국민방송', 'KTV국민방송'- 'KTV국민방송'
166, '단식 2일차 청와대 앞 광야교회 새벽당 박결 (3)', 'KTV국민방송', 'KTV국민방송'- 'KTV국민방송'
167, '시사타파tv 11월26일 [심층분석]-정경심 교수 재판분석 김남국 변호사 방청하고 온 원재윤 고양이뉴스pd', 'KTV국민방송', 'KTV국민방송'- 'KTV국민방송'
168, '시사타파tv 11월26일 [심층분석]-정경심 교수 재판분석 김남국 변호사 방청하고 온 원재윤 고양이뉴스pd', 'KTV국민방송', 'KTV국민방송'- 'KTV국민방송'
169, '진실이 드러난다! 난감해진 검찰, 'KTV국민방송', 'KTV국민방송'- 'KTV국민방송'
